Step,Accuracy_Train,TRP_Train,TNR_Train,Cost_train,Accuracy_Val,TRP_Val,TNR_Val,Cost_Val
0,50.00000019606791,100.0,0.0,1.1042034083916945,47.36842105263158,100.0,0.0,1.130630102029464
32,50.00000019606791,100.0,0.0,1.0629807472628738,47.36842105263158,100.0,0.0,1.0897959850519374
64,50.00000019606791,100.0,0.0,1.0325436876517107,47.36842105263158,100.0,0.0,1.0664571487825159
96,50.00000019606791,100.0,0.0,1.0019479888756804,47.36842105263158,100.0,0.0,1.032915711977238
128,50.00000019606791,100.0,0.0,0.9851870632029611,47.36842105263158,100.0,0.0,1.016980395063858
160,50.00000019606791,100.0,0.0,0.975538131893233,47.36842105263158,100.0,0.0,1.008131572404188
192,50.00000019606791,100.0,0.0,0.9698655202678796,47.36842105263158,100.0,0.0,1.0032421433272518
224,50.00000019606791,100.0,0.0,0.9661712698680675,47.36842105263158,100.0,0.0,1.0070033441973645
256,50.00000019606791,100.0,0.0,0.9614270127876603,47.36842105263158,100.0,0.0,1.0231358176548557
288,50.00000019606791,100.0,0.0,0.9546890772624191,47.36842105263158,100.0,0.0,1.025168410680162
320,50.00000019606791,100.0,0.0,0.9499969214478012,47.36842105263158,100.0,0.0,1.0247991822551257
352,50.00000019606791,100.0,0.0,0.9456138841547393,47.36842105263158,100.0,0.0,1.0048260609104125
384,50.00000019606791,100.0,0.0,0.941836401217882,47.36842105263158,100.0,0.0,0.9986258052783952
416,50.00000019606791,100.0,0.0,0.9376345429551085,47.36842105263158,100.0,0.0,1.0113200817645573
448,50.00000019606791,100.0,0.0,0.9339461812817287,47.36842105263158,100.0,0.0,1.0121775118496281
480,50.00000019606791,100.0,0.0,0.9314101466394383,47.36842105263158,100.0,0.0,1.008051336183833
512,50.00000019606791,100.0,0.0,0.9291172502167172,47.36842105263158,100.0,0.0,1.0009577630349915
544,50.00000019606791,100.0,0.0,0.9271649901270841,47.36842105263158,100.0,0.0,0.9967120430996603
576,50.00000019606791,100.0,0.0,0.9253640601456872,47.36842105263158,100.0,0.0,1.0016371908840922
608,50.00000019606791,100.0,0.0,0.9236849423525696,47.36842105263158,100.0,0.0,0.9944628909647912
640,50.00000019606791,100.0,0.0,0.9220945563036065,47.36842105263158,100.0,0.0,0.9874281017589519
672,50.00000019606791,100.0,0.0,0.9204929123579678,47.36842105263158,100.0,0.0,0.9887053789437248
704,50.00000019606791,100.0,0.0,0.9187527269584598,47.36842105263158,100.0,0.0,0.9950681297965794
736,50.00000019606791,100.0,0.0,0.9171168728906585,47.36842105263158,100.0,0.0,0.9976832026166562
768,50.00000019606791,100.0,0.0,0.9154609393442856,47.36842105263158,100.0,0.0,0.9965600361126575
800,50.00000019606791,100.0,0.0,0.9138457895647212,47.36842105263158,100.0,0.0,0.9903674057294459
832,50.00000019606791,100.0,0.0,0.9121600474612649,47.36842105263158,100.0,0.0,0.986133936685545
864,50.00000019606791,100.0,0.0,0.9103664769883594,47.36842105263158,100.0,0.0,0.9784017467654701
896,50.00000019606791,100.0,0.0,0.9084261479213541,47.36842105263158,100.0,0.0,0.9703578870951415
928,50.00000019606791,100.0,0.0,0.9062714985367707,47.36842105263158,100.0,0.0,0.975670260208603
960,50.00000019606791,100.0,0.0,0.9040752097632855,47.36842105263158,100.0,0.0,0.97332207232953
992,50.00000019606791,100.0,0.0,0.9018622074316748,47.36842105263158,100.0,0.0,0.9755375688805251
1024,50.00000019606791,100.0,0.0,0.8996064275300812,47.36842105263158,100.0,0.0,0.9744598783281644
1056,50.00000019606791,100.0,0.0,0.8973331993894808,47.36842105263158,100.0,0.0,0.9734461404310946
1088,50.00000019606791,100.0,0.0,0.8949855320586945,47.36842105263158,100.0,0.0,0.9743886945605186
1120,50.00000019606791,100.0,0.0,0.8925755851951979,47.36842105263158,100.0,0.0,0.9735922805505135
1152,50.00000019606791,100.0,0.0,0.8900609314608309,47.36842105263158,100.0,0.0,0.9711187381335866
1184,50.00000019606791,100.0,0.0,0.887429878708543,47.36842105263158,100.0,0.0,0.9606325541872572
1216,50.00000019606791,100.0,0.0,0.8846086075474625,47.36842105263158,100.0,0.0,0.9627166368150369
1248,50.00000019606791,100.0,0.0,0.881803349387433,47.36842105263158,100.0,0.0,0.9610709264381548
1280,50.00000019606791,100.0,0.0,0.8789522559650375,47.36842105263158,100.0,0.0,0.9600822261813114
1312,50.00000019606791,100.0,0.0,0.8760982598682602,47.36842105263158,100.0,0.0,0.9583294262427008
1344,50.00000019606791,100.0,0.0,0.8732157207521103,47.36842105263158,100.0,0.0,0.95758386509651
1376,50.00000019606791,100.0,0.0,0.8702930966217418,47.36842105263158,100.0,0.0,0.9557453633196281
1408,50.00000019606791,100.0,0.0,0.8673235103218345,47.36842105263158,100.0,0.0,0.9540168440714049
1440,50.00000019606791,100.0,0.0,0.8642942693636728,47.36842105263158,100.0,0.0,0.9520791150400375
1472,50.00000019606791,100.0,0.0,0.8612066618867946,47.36842105263158,100.0,0.0,0.950821137031898
1504,50.00000019606791,100.0,0.0,0.858052608779242,47.36842105263158,100.0,0.0,0.9495285137188231
1536,50.00000019606791,100.0,0.0,0.8548784368065889,47.36842105263158,100.0,0.0,0.9475303260363446
1568,50.5847955220624,100.0,1.1695906432748537,0.8516125780600742,47.36842105263158,100.0,0.0,0.9459121907151316
1600,51.95906454403149,100.0,3.91812865497076,0.8482909060495585,47.36842105263158,100.0,0.0,0.9380222374720166
1632,54.152047026314236,100.0,8.304093567251462,0.844920473670836,47.36842105263158,100.0,0.0,0.9363267898802364
1664,57.22222249758871,100.0,14.444444444444445,0.8414727308149386,47.36842105263158,100.0,0.0,0.9343565938261826
1696,61.345029563495984,100.0,22.690058479532162,0.8379415661280488,47.36842105263158,100.0,0.0,0.9318433341368966
1728,63.77193018009788,100.0,27.543859649122805,0.834373289441916,47.36842105263158,100.0,0.0,0.9301816664894264
1760,67.10526355003056,100.0,34.21052631578947,0.8307166774983594,47.36842105263158,100.0,0.0,0.928408795516017
1792,69.64912322398864,100.0,39.29824561403509,0.8269271427990756,52.63157894736842,100.0,10.0,0.92583909802594
1824,70.99415248161868,100.0,41.98830409356725,0.823154699115158,52.63157894736842,100.0,10.0,0.9241822959939116
1856,74.06432795289315,100.0,48.12865497076024,0.8192979582350419,57.89473684210526,100.0,20.0,0.915392925615613
1888,76.87134552550943,100.0,53.74269005847953,0.8153590048777223,57.89473684210526,100.0,20.0,0.913068036883533
1920,79.12280753647026,100.0,58.24561403508771,0.8113817616353479,57.89473684210526,100.0,20.0,0.9102707148865976
1952,82.71929880506114,100.0,65.43859649122808,0.8073305415241742,57.89473684210526,100.0,20.0,0.907840564308051
1984,85.49707661333836,100.0,70.99415204678364,0.8032309912986685,57.89473684210526,100.0,20.0,0.9055004953255327
2016,88.07017605163549,100.0,76.14035087719299,0.7990538833247244,57.89473684210526,100.0,20.0,0.905087072719054
