3.626818768680095673e-03
5.809009075164794922e-02
9.618362039327621460e-02
1.062489375472068787e-01
6.140172481536865234e-02
1.125288978219032288e-01
1.042875573039054871e-01
6.619212776422500610e-02
4.580796509981155396e-02
3.148778155446052551e-02
2.824725024402141571e-02
4.291598871350288391e-02
3.596295416355133057e-02
4.946113750338554382e-02
1.865646429359912872e-02
9.063556045293807983e-02
4.225854948163032532e-02
5.231913551688194275e-02
8.117642998695373535e-02
3.210030868649482727e-02
7.997611165046691895e-02
5.270957574248313904e-02
2.262865379452705383e-02
4.947067936882376671e-04
7.803492993116378784e-02
9.468463063240051270e-02
7.017157040536403656e-03
5.136155523359775543e-03
1.224175915122032166e-01
1.077858060598373413e-01
4.701775014400482178e-01
