Step,Accuracy_Train,TRP_Train,TNR_Train,Cost_train,Accuracy_Val,TRP_Val,TNR_Val,Cost_Val
0,50.00000019606791,100.0,0.0,1.0695728982811143,47.36842105263158,100.0,0.0,1.0934458261624485
32,50.00000019606791,100.0,0.0,1.0357808539928677,47.36842105263158,100.0,0.0,1.0634602236772424
64,50.00000019606791,100.0,0.0,1.0170570499683116,47.36842105263158,100.0,0.0,1.0459185549198426
96,50.00000019606791,100.0,0.0,1.0008874791776232,47.36842105263158,100.0,0.0,1.041580219225097
128,50.00000019606791,100.0,0.0,0.9869604038846501,47.36842105263158,100.0,0.0,1.031299461710033
160,50.00000019606791,100.0,0.0,0.9708988570287813,47.36842105263158,100.0,0.0,0.9955436903561325
192,50.00000019606791,100.0,0.0,0.9597379080481089,47.36842105263158,100.0,0.0,1.0061821098181212
224,50.00000019606791,100.0,0.0,0.9521332060828553,47.36842105263158,100.0,0.0,1.0276836896906965
256,50.00000019606791,100.0,0.0,0.9470944787434201,47.36842105263158,100.0,0.0,1.0161136247817695
288,50.00000019606791,100.0,0.0,0.9432648848971719,47.36842105263158,100.0,0.0,1.0016189731870961
320,50.00000019606791,100.0,0.0,0.9396904108156429,47.36842105263158,100.0,0.0,1.0202199899482718
352,50.00000019606791,100.0,0.0,0.9364701706955089,47.36842105263158,100.0,0.0,1.0241622396301797
384,50.00000019606791,100.0,0.0,0.9329544196539644,47.36842105263158,100.0,0.0,1.0226639168906433
416,50.00000019606791,100.0,0.0,0.9289772357667773,47.36842105263158,100.0,0.0,1.0074845637653607
448,50.00000019606791,100.0,0.0,0.9253913065571907,47.36842105263158,100.0,0.0,0.9903091738598264
480,50.00000019606791,100.0,0.0,0.9223659055144852,47.36842105263158,100.0,0.0,0.9864073658902537
512,50.00000019606791,100.0,0.0,0.9197643209516846,47.36842105263158,100.0,0.0,0.9796679735445125
544,50.00000019606791,100.0,0.0,0.9176024185846977,47.36842105263158,100.0,0.0,0.9791984108154584
576,50.00000019606791,100.0,0.0,0.9156143978996087,47.36842105263158,100.0,0.0,0.9813868889614298
608,50.00000019606791,100.0,0.0,0.913551566297114,47.36842105263158,100.0,0.0,0.9759733733247318
640,50.00000019606791,100.0,0.0,0.9114814467245116,47.36842105263158,100.0,0.0,0.9764009725491822
672,50.00000019606791,100.0,0.0,0.9092999933429982,47.36842105263158,100.0,0.0,0.9713598402283627
704,50.00000019606791,100.0,0.0,0.906974685525144,47.36842105263158,100.0,0.0,0.9757142957614457
