1.263268440961837769e-01
2.641799859702587128e-02
8.654153347015380859e-02
7.062243670225143433e-02
1.083716973662376404e-01
1.175007447600364685e-01
1.046312004327774048e-01
3.184153512120246887e-02
2.134029939770698547e-02
7.113605272024869919e-03
7.772428542375564575e-02
1.716531813144683838e-02
4.282797127962112427e-02
4.558768868446350098e-02
9.138299524784088135e-02
1.258414238691329956e-01
4.155535623431205750e-02
9.992159157991409302e-02
7.259960472583770752e-02
1.645205169916152954e-02
5.767336487770080566e-02
5.099691450595855713e-02
9.319996088743209839e-02
9.897226840257644653e-02
2.832963131368160248e-02
3.668414428830146790e-02
1.166377142071723938e-01
1.116186603903770447e-01
1.253919899463653564e-01
2.461156807839870453e-02
6.367039084434509277e-01
