Step,Accuracy_Train,TRP_Train,TNR_Train,Cost_train,Accuracy_Val,TRP_Val,TNR_Val,Cost_Val
0,50.00000072045709,100.0,0.0,1.0763315927603865,81.13207547169812,100.0,0.0,0.8076605464864448
32,52.04552335945784,98.78706199460916,5.30398322851153,0.984081737289751,73.58490566037736,90.69767441860465,0.0,0.976578453586279
64,50.32045595031583,99.86522911051213,0.7756813417190777,0.9708530457841015,79.24528301886792,97.67441860465117,0.0,0.9439136579531153
96,51.61829615222677,99.77747132200841,3.459119496855346,0.9609975508477047,79.24528301886792,97.67441860465117,0.0,0.9498256261767438
128,57.96569171098044,98.57289120123697,17.358490566037737,0.9509135822021001,75.47169811320755,93.02325581395348,0.0,0.9519823142089272
160,66.57821333106115,95.52539752188723,37.63102725366876,0.9404698313898093,69.81132075471699,86.04651162790698,0.0,0.9462526094096515
192,73.81053476084797,92.61058526087048,55.0104821802935,0.9298927286502383,67.9245283018868,81.3953488372093,10.0,0.955505544838535
224,79.35153374026687,89.39488915355524,69.30817610062893,0.9190712939262445,67.9245283018868,79.06976744186046,20.0,0.9418381817082376
256,81.86858037732682,87.65749388829688,76.0796645702306,0.9083092434398495,66.0377358490566,76.74418604651163,20.0,0.947730104845108
288,83.08601075748227,86.75902129171106,79.41299790356393,0.8974857798310143,60.37735849056604,72.09302325581395,10.0,0.9601672118824089
320,83.79632648396885,86.04128795001986,81.55136268343814,0.886773283152911,62.264150943396224,74.4186046511628,10.0,0.9615095827419718
352,83.63467106103616,84.92133141101984,82.34800838574424,0.8761243279129995,60.37735849056604,72.09302325581395,10.0,0.9607554203894638
384,83.55258966813672,83.54123571324098,83.56394129979036,0.865858239024033,54.716981132075475,65.11627906976744,10.0,0.9794121435022046
416,83.40037169180951,83.04812052069619,83.75262054507337,0.855496327011694,54.716981132075475,67.44186046511628,0.0,0.9876783688161836
448,83.66834636918216,82.64067364550033,84.69601677148846,0.845482511493139,50.943396226415096,62.7906976744186,0.0,0.9935500883159193
480,84.05378415372293,81.88115088071208,86.22641509433963,0.8356461081215224,50.943396226415096,62.7906976744186,0.0,0.9964846169327054
