3.097609244287014008e-02
3.476534411311149597e-02
1.105315014719963074e-01
7.952212542295455933e-02
1.204697564244270325e-01
9.298595041036605835e-02
3.043978847563266754e-02
1.465774979442358017e-02
9.492323547601699829e-02
7.271790504455566406e-02
4.844965785741806030e-02
7.288426905870437622e-02
3.871395066380500793e-02
2.878214977681636810e-02
9.686108678579330444e-02
1.069933846592903137e-01
5.271500721573829651e-02
9.466140717267990112e-02
6.573770940303802490e-02
5.828472226858139038e-02
4.644601419568061829e-02
1.267329305410385132e-01
1.937457732856273651e-02
1.235094368457794189e-01
2.663536928594112396e-03
3.540273755788803101e-03
5.828546732664108276e-02
2.143534831702709198e-02
8.436763286590576172e-02
5.288368090987205505e-02
6.349831074476242065e-02
