Step,Accuracy_Train,TRP_Train,TNR_Train,Cost_train,Accuracy_Val,TRP_Val,TNR_Val,Cost_Val
0,50.00000019606791,100.0,0.0,1.0727368160538078,47.36842105263158,100.0,0.0,1.0999664373285847
32,50.00000019606791,100.0,0.0,1.0407490636695684,47.36842105263158,100.0,0.0,1.0794057301581828
64,50.00000019606791,100.0,0.0,1.0107919807628076,47.36842105263158,100.0,0.0,1.0560641447113739
96,50.00000019606791,100.0,0.0,0.9747430914938299,47.36842105263158,100.0,0.0,0.9960211862426874
128,50.00000019606791,100.0,0.0,0.9505408458932688,47.36842105263158,100.0,0.0,0.9942239769515699
160,50.00000019606791,100.0,0.0,0.9317609234465438,47.36842105263158,100.0,0.0,0.9825577712233908
192,50.00000019606791,100.0,0.0,0.9189141987904395,47.36842105263158,100.0,0.0,0.9903352764729585
224,50.00000019606791,100.0,0.0,0.9064876658762245,47.36842105263158,100.0,0.0,0.9838484423465141
256,50.00000019606791,100.0,0.0,0.8940195641010734,47.36842105263158,100.0,0.0,0.9645912568732766
288,50.00000019606791,100.0,0.0,0.879040698859634,47.36842105263158,100.0,0.0,0.9645903243690399
320,52.13450314967256,100.0,4.269005847953217,0.8613426067469666,47.36842105263158,100.0,0.0,0.9604442230689881
352,61.520468169137054,100.0,23.040935672514617,0.8405551272660371,47.36842105263158,100.0,0.0,0.9516303177592768
384,70.02924018000301,100.0,40.058479532163744,0.8174280294315066,47.36842105263158,100.0,0.0,0.9351230848257
416,78.36257360483471,100.0,56.72514619883041,0.7926842315217741,52.63157894736842,100.0,10.0,0.9217549265811762
448,86.31579007365201,100.0,72.63157894736844,0.7664265573358322,68.42105263157895,100.0,40.0,0.8926173025508413
480,89.94152110658194,100.0,79.88304093567251,0.739388624401099,73.6842105263158,100.0,50.0,0.885906617000645
512,91.57894802720924,100.0,83.15789473684211,0.7119001149762099,73.6842105263158,100.0,50.0,0.8592369853508114
544,94.15204746550636,100.0,88.30409356725147,0.6845708511776393,78.94736842105263,100.0,60.0,0.8392738017592805
576,97.22222293678082,100.0,94.44444444444446,0.6579525407263117,78.94736842105263,100.0,60.0,0.821957887878904
608,98.36257382443077,100.0,96.72514619883042,0.6323291153296681,78.94736842105263,100.0,60.0,0.8070292214460144
640,99.47368494774166,100.0,98.94736842105263,0.6081355238542749,84.21052631578948,100.0,70.0,0.7771429181503681
672,99.73684284639985,100.0,99.47368421052632,0.584717860115008,89.47368421052632,100.0,80.0,0.7424326496247792
704,100.00000074505806,100.0,100.0,0.5628397054494912,89.47368421052632,100.0,80.0,0.7268903324962585
736,100.00000074505806,100.0,100.0,0.5422411808207277,89.47368421052632,100.0,80.0,0.7144925378660001
768,100.00000074505806,100.0,100.0,0.5229502545386406,89.47368421052632,100.0,80.0,0.7000547366825071
800,100.00000074505806,100.0,100.0,0.5047195145891642,94.73684210526316,100.0,90.0,0.6872778844568898
832,100.00000074505806,100.0,100.0,0.4875814887699056,94.73684210526316,100.0,90.0,0.6740551423667716
864,100.00000074505806,100.0,100.0,0.4715639762728159,94.73684210526316,100.0,90.0,0.66236344421649
896,100.00000074505806,100.0,100.0,0.45675119786563667,94.73684210526316,100.0,90.0,0.6425692128873635
928,100.00000074505806,100.0,100.0,0.44267052874608387,94.73684210526316,100.0,90.0,0.6300324325622584
960,100.00000074505806,100.0,100.0,0.42954643463145104,94.73684210526316,100.0,90.0,0.6189044144158026
992,100.00000074505806,100.0,100.0,0.4172770498120309,94.73684210526316,100.0,90.0,0.6178743371514365
1024,100.00000074505806,100.0,100.0,0.4058270747146904,94.73684210526316,100.0,90.0,0.6074061327006712
1056,100.00000074505806,100.0,100.0,0.39519478059998187,94.73684210526316,100.0,90.0,0.6008618959120186
1088,100.00000074505806,100.0,100.0,0.38530546903435864,94.73684210526316,100.0,90.0,0.5919660822848904
1120,100.00000074505806,100.0,100.0,0.37608362579135624,94.73684210526316,100.0,90.0,0.584205489633138
1152,100.00000074505806,100.0,100.0,0.36749362561294213,89.47368421052632,88.88888888888889,90.0,0.6033291496599291
1184,100.00000074505806,100.0,100.0,0.35948044825961833,89.47368421052632,88.88888888888889,90.0,0.5973564934977991
1216,100.00000074505806,100.0,100.0,0.3521222354102085,89.47368421052632,88.88888888888889,90.0,0.5933086909052958
1248,100.00000074505806,100.0,100.0,0.34532428971695855,89.47368421052632,88.88888888888889,90.0,0.5876063707043616
1280,100.00000074505806,100.0,100.0,0.33904529394621735,89.47368421052632,88.88888888888889,90.0,0.5845131673405626
1312,100.00000074505806,100.0,100.0,0.33326280236960326,89.47368421052632,88.88888888888889,90.0,0.5800477325929482
1344,100.00000074505806,100.0,100.0,0.327933068591374,89.47368421052632,88.88888888888889,90.0,0.5769798986433035
1376,100.00000074505806,100.0,100.0,0.32306054676632845,89.47368421052632,88.88888888888889,90.0,0.573409438812884
1408,100.00000074505806,100.0,100.0,0.3186092654452354,89.47368421052632,88.88888888888889,90.0,0.570162874146209
1440,100.00000074505806,100.0,100.0,0.31460039995569183,89.47368421052632,88.88888888888889,90.0,0.5674648570142742
1472,100.00000074505806,100.0,100.0,0.3109181521879997,89.47368421052632,88.88888888888889,90.0,0.5837928955061017
1504,100.00000074505806,100.0,100.0,0.30761332153401494,89.47368421052632,88.88888888888889,90.0,0.5821755210691216
1536,100.00000074505806,100.0,100.0,0.30464395943710243,89.47368421052632,88.88888888888889,90.0,0.5803173488588084
1568,100.00000074505806,100.0,100.0,0.3019966863358598,89.47368421052632,88.88888888888889,90.0,0.5782456282778655
1600,100.00000074505806,100.0,100.0,0.29966021053565894,89.47368421052632,88.88888888888889,90.0,0.5768513016238479
1632,100.00000074505806,100.0,100.0,0.29762835079422856,89.47368421052632,88.88888888888889,90.0,0.5754491138009086
1664,100.00000074505806,100.0,100.0,0.2958637098050883,89.47368421052632,88.88888888888889,90.0,0.5743411162360316
1696,100.00000074505806,100.0,100.0,0.29432641487238753,89.47368421052632,88.88888888888889,90.0,0.5730549666639313
1728,100.00000074505806,100.0,100.0,0.29304549665058943,89.47368421052632,88.88888888888889,90.0,0.5553550358556423
1760,100.00000074505806,100.0,100.0,0.29197953722708087,89.47368421052632,88.88888888888889,90.0,0.5547241999150534
1792,100.00000074505806,100.0,100.0,0.2911142591142316,89.47368421052632,88.88888888888889,90.0,0.5540963215600766
1824,100.00000074505806,100.0,100.0,0.290426861923233,89.47368421052632,88.88888888888889,90.0,0.5534453076768208
1856,100.00000074505806,100.0,100.0,0.2899061115246031,89.47368421052632,88.88888888888889,90.0,0.5531127064533755
1888,100.00000074505806,100.0,100.0,0.2895246637876471,89.47368421052632,88.88888888888889,90.0,0.5527954495094868
1920,100.00000074505806,100.0,100.0,0.2892648277167407,89.47368421052632,88.88888888888889,90.0,0.5526177679595204
