Step,Accuracy_Train,TRP_Train,TNR_Train,Cost_train,Accuracy_Val,TRP_Val,TNR_Val,Cost_Val
0,50.00000019606791,100.0,0.0,1.0523051240127816,47.36842105263158,100.0,0.0,1.1772471230607569
32,50.00000019606791,100.0,0.0,1.0009420301286143,47.36842105263158,100.0,0.0,1.1888515967067512
64,50.00000019606791,100.0,0.0,0.9506361840404923,47.36842105263158,100.0,0.0,1.0499111633321363
96,50.00000019606791,100.0,0.0,0.9078502410188563,47.36842105263158,100.0,0.0,0.9860682129270162
128,50.00000019606791,100.0,0.0,0.8804534040064169,47.36842105263158,100.0,0.0,0.9580964219216066
160,50.292397859065154,100.0,0.5847953216374269,0.8587849927846447,47.36842105263158,100.0,0.0,0.9774897348556265
192,52.45614057700885,100.0,4.912280701754386,0.8393628199251776,47.36842105263158,100.0,0.0,0.941607943285355
224,59.41520497987145,100.0,18.830409356725145,0.820662899468687,52.63157894736842,100.0,10.0,0.953706022155931
256,64.47368456344856,100.0,28.94736842105263,0.7992668279031337,57.89473684210526,100.0,20.0,0.9419466121563866
288,69.73684251700577,100.0,39.473684210526315,0.7743022922442382,57.89473684210526,100.0,20.0,0.9603089915531892
320,75.32163789789928,100.0,50.64327485380117,0.7457307157751051,63.1578947368421,100.0,30.0,0.9643148250690797
352,79.44444496380656,100.0,58.88888888888889,0.7134396192436657,52.63157894736842,100.0,10.0,0.9732977415004974
384,83.59649179405288,100.0,67.19298245614037,0.6791488249044473,63.1578947368421,100.0,30.0,0.977243011823779
416,84.73684268170281,100.0,69.47368421052633,0.6432264101040047,68.42105263157895,100.0,40.0,0.9579232372606598
448,86.08187193933286,100.0,72.16374269005848,0.6077534600375119,73.6842105263158,100.0,50.0,0.929103137628573
480,88.04093628729645,100.0,76.08187134502924,0.5726540895852062,68.42105263157895,100.0,40.0,0.9195251372752785
512,90.55555619691548,100.0,81.11111111111111,0.5388639130538104,73.6842105263158,88.88888888888889,60.0,0.9343178967596778
